id,season,year,name,full_name,url,status,category,prize,country,city
1073,2014-2015,2015,World Seniors Championship,2015 World Seniors Championship,https://cuetracker.net/tournaments/world-seniors-championship/2015/1073,Professional,Non-ranking,50000.0,England,Blackpool
1084,2014-2015,2015,European Tour - Event 6,2015 European Tour - Event 6,https://cuetracker.net/tournaments/european-tour-event-6/2015/1084,Professional,Minor Ranking,104157.0,Poland,Gdynia
1319,2014-2015,2015,Snookerbacker Classic 2015 - Qualifier 8 - Gloucester,2015 Snookerbacker Classic 2015 - Qualifier 8 - Gloucester,https://cuetracker.net/tournaments/snookerbacker-classic-2015-qualifier-8-gloucester/2015/1319,Amateur,Event,0.0,England,Gloucester
1300,2015-2016,2015,German Grand Prix - Event 2,2015 German Grand Prix - Event 2,https://cuetracker.net/tournaments/german-grand-prix-event-2/2015/1300,Amateur,National Ranking,0.0,Germany,Munich
1320,2014-2015,2015,Snookerbacker Classic 2015 - Qualifier 7 - Gloucester,2015 Snookerbacker Classic 2015 - Qualifier 7 - Gloucester,https://cuetracker.net/tournaments/snookerbacker-classic-2015-qualifier-7-gloucester/2015/1320,Amateur,Event,0.0,England,Gloucester
1083,2014-2015,2015,Welsh Open,2015 Welsh Open,https://cuetracker.net/tournaments/welsh-open/2015/1083,Professional,Ranking,300000.0,Wales,Cardiff
1082,2014-2015,2015,Nordic Snooker Championship,2015 Nordic Snooker Championship,https://cuetracker.net/tournaments/nordic-snooker-championship/2015/1082,Amateur,Continental Event,0.0,Norway,Oslo
1072,2014-2015,2015,German Masters,2015 German Masters,https://cuetracker.net/tournaments/german-masters/2015/1072,Professional,Ranking,283844.0,Germany,Berlin
2177,2014-2015,2015,Pakistan Amateur Championship,2015 Pakistan Amateur Championship,https://cuetracker.net/tournaments/pakistan-amateur-championship/2015/2177,Amateur,National Championship,0.0,Pakistan,Karachi
3277,2014-2015,2015,Pan American Championship,2015 Pan American Championship,https://cuetracker.net/tournaments/pan-american-championship/2015/3277,Amateur,Continental Event,0.0,Bolivia,La Paz
1736,2013-2014,2015,Austrian Amateur Championship,2015 Austrian Amateur Championship,https://cuetracker.net/tournaments/austrian-amateur-championship/2015/1736,Amateur,National Championship,0.0,Austria,Graz
1079,2014-2015,2015,Asian Tour - Event 3,2015 Asian Tour - Event 3,https://cuetracker.net/tournaments/asian-tour-event-3/2015/1079,Professional,Minor Ranking,50000.0,China,Xuzhou
1078,2014-2015,2015,Masters,2015 Masters,https://cuetracker.net/tournaments/masters/2015/1078,Professional,Invitational,600000.0,England,London
1339,2014-2015,2015,NSR - Event 2,2015 NSR - Event 2,https://cuetracker.net/tournaments/nsr-event-2/2015/1339,Amateur,National Ranking,0.0,Netherlands,Emmen
1299,2015-2016,2015,German Grand Prix - Event 1,2015 German Grand Prix - Event 1,https://cuetracker.net/tournaments/german-grand-prix-event-1/2015/1299,Amateur,National Ranking,0.0,Germany,Berlin
1077,2014-2015,2015,Championship League,2015 Championship League,https://cuetracker.net/tournaments/championship-league/2015/1077,Professional,League,180300.0,England,Stock
2392,2014-2015,2015,3 Kings Open,2015 3 Kings Open,https://cuetracker.net/tournaments/3-kings-open/2015/2392,Pro-am,Event,0.0,Austria,Rankweil
2174,2014-2015,2015,Bahrain Amateur Championship,2015 Bahrain Amateur Championship,https://cuetracker.net/tournaments/bahrain-amateur-championship/2015/2174,Amateur,National Championship,0.0,Bahrain,Unknown
1441,2014-2015,2015,Belgian Amateur Championship,2015 Belgian Amateur Championship,https://cuetracker.net/tournaments/belgian-amateur-championship/2015/1441,Amateur,National Championship,0.0,Belgium,Sint-Truiden
1474,2014-2015,2015,Canadian Championship,2015 Canadian Championship,https://cuetracker.net/tournaments/canadian-championship/2015/1474,Pro-am,National Championship,0.0,Canada,Toronto
2162,2014-2015,2015,Dutch Amateur Championship,2015 Dutch Amateur Championship,https://cuetracker.net/tournaments/dutch-amateur-championship/2015/2162,Amateur,National Championship,0.0,Netherlands,Unknown
1915,2014-2015,2015,English Amateur Championship,2015 English Amateur Championship,https://cuetracker.net/tournaments/english-amateur-championship/2015/1915,Amateur,National Championship,0.0,England,Various
1481,2014-2015,2015,Finnish Amateur Championship,2015 Finnish Amateur Championship,https://cuetracker.net/tournaments/finnish-amateur-championship/2015/1481,Amateur,National Championship,0.0,Finland,Unknown
3153,2014-2015,2015,Indian Amateur Championship,2015 Indian Amateur Championship,https://cuetracker.net/tournaments/indian-amateur-championship/2015/3153,Amateur,National Championship,0.0,India,Unknown
1530,2014-2015,2015,Irish Amateur Championship,2015 Irish Amateur Championship,https://cuetracker.net/tournaments/irish-amateur-championship/2015/1530,Amateur,National Championship,0.0,Ireland,Unknown
3020,2014-2015,2015,Jersey Amateur Championship,2015 Jersey Amateur Championship,https://cuetracker.net/tournaments/jersey-amateur-championship/2015/3020,Amateur,National Championship,0.0,Jersey,Unknown
1566,2014-2015,2015,Malta Amateur Championship,2015 Malta Amateur Championship,https://cuetracker.net/tournaments/malta-amateur-championship/2015/1566,Amateur,National Championship,0.0,Malta,Unknown
1649,2014-2015,2015,Scottish Amateur Championship,2015 Scottish Amateur Championship,https://cuetracker.net/tournaments/scottish-amateur-championship/2015/1649,Amateur,National Championship,0.0,Scotland,Unknown
2752,2015-2016,2015,Sri Lanka Amateur Championship,2015 Sri Lanka Amateur Championship,https://cuetracker.net/tournaments/sri-lanka-amateur-championship/2015/2752,Amateur,National Championship,0.0,Sri Lanka,Colombo
1733,2014-2015,2015,Welsh Amateur Championship,2015 Welsh Amateur Championship,https://cuetracker.net/tournaments/welsh-amateur-championship/2015/1733,Amateur,National Championship,0.0,Wales,Unknown
2261,2016-2017,2016,Scottish Open,2016 Scottish Open,https://cuetracker.net/tournaments/scottish-open/2016/2261,Professional,Ranking,366000.0,Scotland,Glasgow
3000,2016-2017,2016,English Amateur Tour - Event 3,2016 English Amateur Tour - Event 3,https://cuetracker.net/tournaments/english-amateur-tour-event-3/2016/3000,Amateur,National Ranking,0.0,England,Gloucester
2350,2016-2017,2016,German Grand Prix - Event 1,2016 German Grand Prix - Event 1,https://cuetracker.net/tournaments/german-grand-prix-event-1/2016/2350,Amateur,National Ranking,0.0,Germany,Karlsruhe
2275,2016-2017,2016,Hungarian Amateur Championship,2016 Hungarian Amateur Championship,https://cuetracker.net/tournaments/hungarian-amateur-championship/2016/2275,Amateur,National Championship,0.0,Hungary,Budapest
2247,2016-2017,2016,UK Championship,2016 UK Championship,https://cuetracker.net/tournaments/uk-championship/2016/2247,Professional,Ranking,855000.0,England,York
2253,2016-2017,2016,World Amateur Championship - Masters,2016 World Amateur Championship - Masters,https://cuetracker.net/tournaments/world-amateur-championship-masters/2016/2253,Amateur,World Event,0.0,Qatar,Doha
2251,2016-2017,2016,World Amateur Championship - Men,2016 World Amateur Championship - Men,https://cuetracker.net/tournaments/world-amateur-championship-men/2016/2251,Amateur,World Event,0.0,Qatar,Doha
2252,2016-2017,2016,World Amateur Championship - Women,2016 World Amateur Championship - Women,https://cuetracker.net/tournaments/world-amateur-championship-women/2016/2252,Amateur,World Event,0.0,Qatar,Doha
2248,2016-2017,2016,Northern Ireland Open,2016 Northern Ireland Open,https://cuetracker.net/tournaments/northern-ireland-open/2016/2248,Professional,Ranking,364000.0,Northern Ireland,Belfast
2249,2016-2017,2016,German Amateur Championship,2016 German Amateur Championship,https://cuetracker.net/tournaments/german-amateur-championship/2016/2249,Amateur,National Championship,0.0,Germany,Bad Wildungen
2246,2016-2017,2016,Champion of Champions,2016 Champion of Champions,https://cuetracker.net/tournaments/champion-of-champions/2016/2246,Professional,Invitational,300000.0,England,Coventry
3312,2016-2017,2016,German Amateur Championship - Masters,2016 German Amateur Championship - Masters,https://cuetracker.net/tournaments/german-amateur-championship-masters/2016/3312,Amateur,National Championship,0.0,Germany,Bad Wildungen
2244,2016-2017,2016,China Championship,2016 China Championship,https://cuetracker.net/tournaments/china-championship/2016/2244,Professional,Invitational,650000.0,China,Guangzhou
2420,2016-2017,2016,German 6-red Championship,2016 German 6-red Championship,https://cuetracker.net/tournaments/german-6-red-championship/2016/2420,Amateur,6-reds,0.0,Germany,Rüsselsheim
2214,2016-2017,2016,International Championship,2016 International Championship,https://cuetracker.net/tournaments/international-championship/2016/2214,Professional,Ranking,672000.0,China,Unknown
2408,2016-2017,2016,German Grand Prix - Masters - Event 2,2016 German Grand Prix - Masters - Event 2,https://cuetracker.net/tournaments/german-grand-prix-masters-event-2/2016/2408,Amateur,National Ranking,0.0,Germany,Nuremberg
2999,2016-2017,2016,English Amateur Tour - Event 2,2016 English Amateur Tour - Event 2,https://cuetracker.net/tournaments/english-amateur-tour-event-2/2016/2999,Amateur,National Ranking,0.0,England,Sheffield
3285,2016-2017,2016,Australian Open Championship,2016 Australian Open Championship,https://cuetracker.net/tournaments/australian-open-championship/2016/3285,Pro-am,Continental Event,0.0,Australia,Sydney
2245,2016-2017,2016,English Open,2016 English Open,https://cuetracker.net/tournaments/english-open/2016/2245,Professional,Ranking,376000.0,England,Manchester
2215,2016-2017,2016,European Masters,2016 European Masters,https://cuetracker.net/tournaments/european-masters/2016/2215,Professional,Ranking,274934.0,Romania,Bucharest
2998,2016-2017,2016,English Amateur Tour - Event 1,2016 English Amateur Tour - Event 1,https://cuetracker.net/tournaments/english-amateur-tour-event-1/2016/2998,Amateur,National Ranking,0.0,England,Gloucester
2196,2016-2017,2016,Shanghai Masters,2016 Shanghai Masters,https://cuetracker.net/tournaments/shanghai-masters/2016/2196,Professional,Ranking,476200.0,China,Shanghai
2407,2016-2017,2016,German Grand Prix - Masters - Event 1,2016 German Grand Prix - Masters - Event 1,https://cuetracker.net/tournaments/german-grand-prix-masters-event-1/2016/2407,Amateur,National Ranking,0.0,Germany,Hannover
2216,2016-2017,2016,Italian Amateur Championship,2016 Italian Amateur Championship,https://cuetracker.net/tournaments/italian-amateur-championship/2016/2216,Amateur,National Championship,0.0,Italy,Trezzano sul Naviglio
2220,2016-2017,2016,Russian Amateur Championship,2016 Russian Amateur Championship,https://cuetracker.net/tournaments/russian-amateur-championship/2016/2220,Amateur,National Championship,0.0,Russia,Kasan
2211,2016-2017,2016,6-Reds World Championship,2016 6-Reds World Championship,https://cuetracker.net/tournaments/6-reds-world-championship/2016/2211,Professional,6-reds,133000.0,Thailand,Bangkok
3167,2016-2017,2016,Papua New Guinea Amateur Championship,2016 Papua New Guinea Amateur Championship,https://cuetracker.net/tournaments/papua-new-guinea-amateur-championship/2016/3167,Amateur,National Championship,0.0,Papua New Guinea,Port Moresby
2186,2016-2017,2016,Paul Hunter Classic,2016 Paul Hunter Classic,https://cuetracker.net/tournaments/paul-hunter-classic/2016/2186,Professional,Ranking,134275.0,Germany,Fürth
2188,2016-2017,2016,World Under-21 Championship - Men,2016 World Under-21 Championship - Men,https://cuetracker.net/tournaments/world-under-21-championship-men/2016/2188,Amateur,World Event,0.0,Belgium,Mol
2189,2016-2017,2016,World Under-21 Championship - Women,2016 World Under-21 Championship - Women,https://cuetracker.net/tournaments/world-under-21-championship-women/2016/2189,Amateur,World Event,0.0,Belgium,Mol
2184,2016-2017,2016,World Under-18 Championship - Men,2016 World Under-18 Championship - Men,https://cuetracker.net/tournaments/world-under-18-championship-men/2016/2184,Amateur,World Event,0.0,Belgium,Mol
2185,2016-2017,2016,World Under-18 Championship - Women,2016 World Under-18 Championship - Women,https://cuetracker.net/tournaments/world-under-18-championship-women/2016/2185,Amateur,World Event,0.0,Belgium,Mol
2187,2016-2017,2016,Australian Amateur Championship,2016 Australian Amateur Championship,https://cuetracker.net/tournaments/australian-amateur-championship/2016/2187,Amateur,National Championship,0.0,Australia,Melbourne
2871,2016-2017,2016,African Championship - Masters,2016 African Championship - Masters,https://cuetracker.net/tournaments/african-championship-masters/2016/2871,Amateur,Continental Event,0.0,Egypt,Sharm el-Sheikh
2179,2016-2017,2016,African Championship - Men,2016 African Championship - Men,https://cuetracker.net/tournaments/african-championship-men/2016/2179,Amateur,Continental Event,0.0,Egypt,Sharm el-Sheikh
2124,2016-2017,2016,World Open,2016 World Open,https://cuetracker.net/tournaments/world-open/2016/2124,Professional,Ranking,544000.0,China,Yushan
2604,2016-2017,2016,New Zealand Amateur Championship,2016 New Zealand Amateur Championship,https://cuetracker.net/tournaments/new-zealand-amateur-championship/2016/2604,Amateur,National Championship,0.0,New Zealand,Gore
2123,2016-2017,2016,Indian Open,2016 Indian Open,https://cuetracker.net/tournaments/indian-open/2016/2123,Professional,Ranking,300000.0,India,Hyderabad
3035,2016-2017,2016,Pink Ribbon,2016 Pink Ribbon,https://cuetracker.net/tournaments/pink-ribbon/2016/3035,Pro-am,Event,0.0,England,Gloucester
2168,2016-2017,2016,German Grand Prix - Event 4,2016 German Grand Prix - Event 4,https://cuetracker.net/tournaments/german-grand-prix-event-4/2016/2168,Amateur,National Ranking,0.0,Germany,Hannover
2126,2016-2017,2016,Riga Masters,2016 Riga Masters,https://cuetracker.net/tournaments/riga-masters/2016/2126,Professional,Ranking,138754.0,Latvia,Riga
2757,2015-2016,2016,Japanese Amateur Championship,2016 Japanese Amateur Championship,https://cuetracker.net/tournaments/japanese-amateur-championship/2016/2757,Amateur,National Championship,0.0,Japan,Various
2232,2015-2016,2016,Portuguese Amateur Championship,2016 Portuguese Amateur Championship,https://cuetracker.net/tournaments/portuguese-amateur-championship/2016/2232,Amateur,National Championship,0.0,Portugal,Figueira da Foz
2181,2015-2016,2016,French Amateur Championship,2016 French Amateur Championship,https://cuetracker.net/tournaments/french-amateur-championship/2016/2181,Amateur,National Championship,0.0,France,Mulhouse
2436,2015-2016,2016,European Championships - Masters,2016 European Championships - Masters,https://cuetracker.net/tournaments/european-championships-masters/2016/2436,Amateur,Continental Event,0.0,Lithuania,Vilnius
2435,2015-2016,2016,European Championships - Women,2016 European Championships - Women,https://cuetracker.net/tournaments/european-championships-women/2016/2435,Amateur,Continental Event,0.0,Lithuania,Vilnius
2125,2016-2017,2016,European 6-Reds Championship,2016 European 6-Reds Championship,https://cuetracker.net/tournaments/european-6-reds-championship/2016/2125,Amateur,6-reds,0.0,Lithuania,Vilnius
2166,2015-2016,2016,United States Amateur Championship,2016 United States Amateur Championship,https://cuetracker.net/tournaments/united-states-amateur-championship/2016/2166,Amateur,National Championship,0.0,United States,Houston
